"Средний балл ЕГЭ студентов, принятых по результатам ЕГЭ на обучение по очной форме по программам бакалавриата и специалитета за счет средств соответствующих бюджетов бюджетной системы РФ","Средний балл ЕГЭ студентов университета, принятых по результатам ЕГЭ на обучение по очной форме по программам бакалавриата и специалитета за счет средств соответствующих бюджетов бюджетной системы Российской Федерации, за исключением лиц, поступивших с учетом особых прав и в рамках квоты целевого приема","Средний балл ЕГЭ студентов, принятых по результатам ЕГЭ на обучение по очной форме по программам бакалавриата и специалитета с оплатой стоимости затрат на обучение физическими и юридическими лицами","Усредненный по реализуемым направлениям (специальностям) минимальный балл ЕГЭ студентов, принятых по результатам ЕГЭ на обучение по очной форме на программы бакалавриата и специалитета","Численность студентов, победителей и призеров заключительного этапа всероссийской олимпиады школьников, членов сборных команд Российской Федерации, участвовавших в международных олимпиадах по общеобразовательным предметам по специальностям и (или) направлениям подготовки, соответствующим профилю всероссийской олимпиады школьников или международной олимпиады, принятых на очную форму обучения на первый курс по программам бакалавриата и специалитета без вступительных испытаний","Численность студентов, победителей и призеров олимпиад школьников, принятых на очную форму обучения на первый курс по программам бакалавриата и специалитета по специальностям и (или) направлениям подготовки, соответствующим профилю олимпиады школьников, без вступительных испытаний","Численность студентов, принятых по результатам целевого приема на первый курс на очную форму обучения по программам бакалавриата и специалитета","Удельный вес численности студентов, принятых по результатам целевого приема на первый курс на очную форму обучения по программам бакалавриата и специалитета в общей численности студентов, принятых на первый курс по программам бакалавриата и специалитета на очную форму обучения","Удельный вес численности студентов (приведенного контингента), обучающихся по программам магистратуры, в общей численности приведенного контингента обучающихся по образовательным программам бакалавриата, специалитета и магистратуры","Удельный вес численности обучающихся (приведенного контингента), по программам магистратуры, подготовки научно-педагогических кадров в аспирантуре (адъюнктуре), ординатуры,  ассистентуры-стажировки в общей численности приведенного контингента обучающихся по основным образовательным программам высшего образования","Удельный вес численности студентов, имеющих диплом бакалавра, специалиста или магистра других организаций, принятых на первый курс на обучение по программам магистратуры образовательной организации, в общей численности студентов, принятых на первый курс по программам магистратуры на очную форму обучения","Удельный вес численности обучающихся по программам магистратуры, подготовки научно-педагогических кадров в аспирантуре (адъюнктуре), ординатуры, ассистентуры-стажировки, имеющих диплом бакалавра, диплом специалиста или диплом магистра других организаций в общей численности обучающихся по программам магистратуры, подготовки научно-педагогических кадров в аспирантуре (адъюнктуре), ординатуры, ассистентуры-стажировки","Численность аспирантов (адъюнктов), ординаторов, ассистентов-стажеров образовательной организации в расчете на 100 студентов (приведенного контингента)","Удельный вес численности слушателей из сторонних организаций в общей численности слушателей, прошедших обучение в образовательной организации по программам повышения квалификации или профессиональной переподготовки","Удельный вес численности студентов, обучающихся по направлениям подготовки бакалавриата, специалитета, и магистратуры по областям знаний «Инженерное дело, технологии и технические науки», «Здравоохранение и медицинские науки», «Образование и педагогические науки», с которыми заключены договоры о целевом обучении, в общей численности студентов, обучающихся по указанным областям знаний","Количество цитирований публикаций, изданных за последние 5 лет, индексируемых в информационно-аналитической системе научного цитирования Web of Science Core Collection в расчете на 100 НПР","Количество цитирований публикаций, изданных за последние 5 лет, индексируемых в информационно-аналитической системе научного цитирования Scopus в расчете на 100 НПР","Количество цитирований публикаций, изданных за последние 5 лет, индексируемых в Российском индексе научного цитирования (далее – РИНЦ) в расчете на 100 НПР","Число публикаций организации, индексируемых в информационно-аналитической системе научного цитирования Web of Science Core Collection, в расчете на 100 НПР","Число публикаций организации, индексируемых в информационно-аналитической системе научного цитирования Scopus, в расчете на 100 НПР","Число публикаций организации, индексируемых в информационно-аналитической системе научного цитирования РИНЦ, в расчете на 100 НПР",Общий объем научно-исследовательских и опытно-конструкторских работ (далее – НИОКР),Удельный вес доходов от НИОКР в общих доходах образовательной организации,"Удельный вес НИОКР, выполненных собственными силами (без привлечения соисполнителей), в общих доходах образовательной организации от НИОКР","Доходы от НИОКР (за исключением средств бюджетов бюджетной системы Российской Федерации, государственных фондов поддержки науки) в расчете на одного НПР",Количество лицензионных соглашений,"Удельный вес средств, полученных образовательной организацией от использования результатов интеллектуальной деятельности, в общих доходах образовательной организации","Удельный вес численности НПР без ученой степени – до 30 лет, кандидатов наук – до 35 лет, докторов наук – до 40 лет, в общей численности НПР","Удельный вес научно-педагогических работников, защитивших кандидатские и докторские диссертации за отчетный период в общей численности НПР","Количество научных журналов, в том числе электронных, издаваемых образовательной организацией",Количество полученных грантов за отчетный год в расчете на 100 НПР,"Удельный вес численности иностранных студентов (кроме стран Содружества Независимых Государств (далее – СНГ)), обучающихся программам бакалавриата, специалитета, магистратуры, в общей численности студентов (приведенный контингент)","Удельный вес численности иностранных студентов из СНГ, обучающихся по программам бакалавриата, специалитета, магистратуры, в общей численности студентов (приведенный контингент)","Удельный вес численности иностранных студентов, завершивших освоение образовательных программ бакалавриата, специалитета, магистратуры, в общей численности студентов (приведенный контингент)","Удельный вес численности иностранных студентов (кроме стран СНГ), завершивших освоение образовательных программ бакалавриата, программ специалитета, программ магистратуры, в общей численности студентов (приведенный контингент)","Удельный вес численности иностранных студентов из стран СНГ, завершивших освоение образовательных программ бакалавриата, программ специалитета, программ магистратуры, в общей численности студентов (приведенный контингент)","Удельный вес численности студентов, обучающихся по очной форме обучения по образовательным программам бакалавриата, программам специалитета, программам магистратуры, прошедших обучение за рубежом не менее семестра (триместра), в общей численности студентов, обучающихся по очной форме обучения","Численность студентов иностранных образовательных организаций, прошедших обучение в образовательной организации по образовательным по очной форме обучения по образовательным программам бакалавриата, программам специалитета, программам магистратуры, не менее семестра (триместра) в расчете на 100 студентов, обучающихся по очной форме обучения",Удельный вес численности иностранных граждан из числа НПР в общей численности НПР,"Численность зарубежных ведущих профессоров, преподавателей и исследователей, работающих (работавших) в образовательной организации не менее 1 семестра","Удельный вес численности иностранных граждан (кроме стран СНГ) из числа аспирантов (адъюнктов), ординаторов, ассистентов-стажеров образовательной организации в общей численности аспирантов (адъюнктов), ординаторов, ассистентов-стажеров","Удельный вес численности иностранных граждан из стран СНГ из числа аспирантов (адъюнктов), ординаторов, ассистентов-стажеров образовательной организации в общей численности аспирантов (адъюнктов), ординаторов, ассистентов-стажеров","Объем средств, полученных образовательной организацией от выполнения НИОКР от иностранных граждан и иностранных юридических лиц","Объем средств от образовательной деятельности, полученных образовательной организацией от иностранных граждан и иностранных юридических лиц",Доходы образовательной организации из средств от приносящей доход деятельности в расчете на одного НПР,Доля доходов из средств от приносящей доход деятельности в доходах по всем видам финансового обеспечения (деятельности) образовательной организации,Отношение средней заработной платы НПР в образовательной организации (из всех источников) к средней заработной плате по экономике региона,Доходы образовательной организации из всех источников в расчете на численность студентов (приведенный контингент),"Общая площадь учебно-лабораторных помещений в расчете на одного студента (приведенного контингента),в том числе:",имеющихся на праве собственности,закрепленных на праве оперативного управления,предоставленных в безвозмездное пользование,предоставленных в аренду,Количество персональных компьютеров в расчете на одного студента (приведенного контингента),Удельный вес стоимости машин и оборудования (не старше 5 лет) в общей стоимости машин и оборудования,"Количество экземпляров печатных учебных изданий (включая учебники и учебные пособия) из общего количества единиц хранения библиотечного фонда, состоящих на учете, в расчете на одного студента (приведенного контингента)","Удельный вес НПР, имеющих ученую степень кандидата наук, в общей численности НПР","Удельный вес НПР имеющих ученую степень доктора наук, в общей численности НПР","Удельный вес НПР, имеющих ученую степень кандидата и доктора наук, в общей численности НПР образовательной организации (без совместителей и работающих по договорам гражданско-правового характера)","Число НПР, имеющих ученую степень кандидата и доктора наук, в расчете на 100 студентов",Доля штатных работников ППС в общей численности ППС,2,"Общая численность студентов, обучающихся по программам бакалавриата, специалитета, магистратуры",в том числе:по очной форме обучения,по очно-заочной (вечерней) форме обучения,по заочной форме обучения,"Средний балл ЕГЭ студентов, принятых на обучение по программам бакалавриата и специалитета, по всем формам обучения","Доля обучающихся по программам бакалавриата, специалитета, магистратуры в очной форме","Доля обучающихся по программам бакалавриата в общей численности обучающихся по программам бакалавриата, специалитета, магистратуры","Доля обучающихся по программам магистратуры в общей численности обучающихся по программам бакалавриата, специалитета, магистратуры",Общая численность слушателей программ дополнительного профессионального образования,Общая численность обучающихся по программам среднего профессионального образования,"Число предприятий, с которыми заключены договоры на подготовку специалистов","Число предприятий, являющихся базами практики, с которыми оформлены договорные отношения","Общий объем средств, поступивших (за отчетный год) от выполнения НИОКР, выполненных собственными силами","Общий объем средств, поступивших (за отчетный год) от выполнения работ, услуг, связанных с научными, научно-техническими, творческими услугами и разработками, выполненных собственными силами",Общее количество публикаций организации в расчете на 100 НПР,Количество бизнес-инкубаторов,Количество технопарков,Количество центров коллективного пользования научным оборудованием,Количество малых предприятий,"Общая численность аспирантов (адъюнктов), интернов, ординаторов, ассистентов-стажеров","Доля аспирантов (адъюнктов), интернов, ординаторов, ассистентов-стажеров, обучающихся в очной форме",Общая численность докторантов,Число диссертационных советов,Общая численность работников образовательной организации (без внешних совместителей и работающих по договорам ГПХ),Общая численность ППС (без внешних совместителей и работающих по договорам ГПХ),Общая численность научных работников (без внешних совместителей и работающих по договорам ГПХ),"Доля ППС, имеющих ученые степени","Доля научных работников, имеющих ученые степени",Доля ППС возрастной категории моложе 65 лет,Доля ППС возрастной категории моложе 40 лет,Средняя заработная плата ППС (без внешних совместителей и работающих по договорам ГПХ),Средняя заработная плата научных работников (без внешних совместителей и работающих по договорам ГПХ),"Общая численность иностранных студентов, обучающихся по программам бакалавриата, специалитета, магистратуры","Доля иностранных студентов в общей численности студентов, обучающихся по программам бакалавриата, специалитета, магистратуры","Общее число образовательных программ высшего образования, реализуемых совместно с зарубежными вузами и ведущих к получению двух дипломов","Общая численность обучающихся по очной форме обучения по программам бакалавриата, специалитета, магистратуры, реализуемым совместно с зарубежными вузами и ведущим к получению двух дипломов","Общая численность иностранных аспирантов (адъюнктов), интернов, ординаторов, ассистентов-стажеров","Число статей, подготовленных совместно с зарубежными организациями",Доходы вуза из иностранных источников на выполнение НИОКР,Доходы вуза  от образовательной деятельности из иностранных источников,"Количество созданных результатов интеллектуальной деятельности, имеющих правовую охрану за пределами России",Общая площадь зданий (помещений),Площадь учебно-лабораторных зданий,"Площадь, предназначенная для научно-исследовательских подразделений",Площадь общежитий,Площадь крытых спортивных сооружений,"Доля студентов, не обеспеченных собственным общежитием, в числе студентов, нуждающихся в общежитии",Количество персональных компьютеров,"Доля персональных компьютеров, имеющих доступ к Интернету",Доходы вуза  из всех источников,Доходы вуза  из внебюджетных источников,Доля доходов вуза  из внебюджетных источников,Доля доходов вуза  из федерального бюджета,Доля доходов вуза  из бюджета субъекта РФ и местного бюджета,Доля доходов вуза  от образовательной деятельности в общих доходах вуза,Доля доходов вуза  от научных исследований и разработок в общих доходах вуза,Доля внебюджетных средств в доходах от образовательной деятельности,Доля внебюджетных средств в доходах от научных исследований и разработок,VUZ,Region,Type,Site,ID,year
77.93,77.86,64.19,54.28,0,2,4,0.4,12.08,14.26,12.97,100.0,2.55,75.0,0.39,84.25,238.72,3229.07,31.24,59.68,186.06,297876.1,23.69,96.26,1216.49,0,0.0,14.87,1.94,2,2.46,2.9,2.95,3.93,2.24,1.69,0.0,0.0,0.24,1,7.69,5.49,0.0,0.0,2942.93,52.44,199.54,447.75,31.54,0.0,31.54,0.0,0.0,0.48,15.74,192.35,49.62,16.55,65.47,3.42,78.51,4,5512,3341,81,2090,70.03,60.61,84.94,12.84,260,866,0,0,286732.1,310410.5,389.33,0,0,2,0,91,100.0,0,1,878,263,47,67.68,61.7,53.61,13.69,144.28,144.58,261,4.74,0,0,12,20,0.0,0.0,0,143312,112601,6888,27092,1925,0.0,1731,97.05,1598586.1,838294.9,52.44,47.56,0.0,60.63,23.69,24.88,91.49,"Ордена Трудового Красного Знамени Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский технический университет связи и информатики""",г.Москва,Федеральное агентство связи,http://www.mtuci.ru; мтуси.рф,1593,2020
0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63.7,100.0,2.45,55.91,85.17,0.0,0.0,0.0,0.0,1.0,0.0,1831.94,62.97,18.04,67.21,71.11,45.16,4,18,18,0,0,0.0,100.0,100.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,18,14,0,78.57,0.0,85.71,42.86,1.14,0.0,0,0.0,0,0,0,0,0.0,0.0,0,1533,1533,0,0,0,0.0,18,100.0,1006.4,1006.4,100.0,0.0,0.0,100.0,0.0,100.0,0.0,"Религиозная организация - духовная образовательная организация высшего образования ""Николо-Угрешская Духовная семинария Русской Православной Церкви""",Московская область,Частные образовательные организации,,666667484,2020
68.0,68.0,0.0,51.0,0,0,0,0.0,18.74,18.74,11.76,100.0,0.0,0.0,0.0,3.88,0.0,38.83,3.88,0.0,27.18,0.0,0.0,0.0,0.0,0,0.0,5.13,0.0,1,0.0,1.76,10.13,12.77,4.26,8.51,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,723.5,100.0,73.56,109.07,18.57,0.0,0.0,0.0,0.0,0.18,0.0,246.87,33.98,17.48,33.33,5.94,31.58,4,223,165,0,58,68.0,73.99,85.65,14.35,0,0,0,0,0.0,0.0,58.25,0,0,0,0,0,0.0,0,0,29,12,1,33.33,100.0,100.0,41.67,56.06,19.0,23,10.31,0,0,0,0,0.0,0.0,0,4748,3172,0,1576,217,0.0,30,100.0,18630.0,18630.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,"Религиозная организация - духовная образовательная организация высшего образования ""Сретенская духовная семинария Русской Православной Церкви""",г.Москва,Частные образовательные организации,http://sdsmp.ru,120296,2020
0.0,0.0,0.0,0.0,0,0,0,0.0,15.63,18.27,100.0,88.16,3.23,0.0,0.0,24.38,24.98,96.89,10.36,0.61,142.6,0.0,0.0,0.0,0.0,0,0.0,10.0,1.32,6,0.0,1.49,18.86,13.82,7.32,6.5,0.0,0.0,1.9,3,0.0,30.77,0.0,1783.5,1979.15,95.36,122.07,845.14,76.72,0.0,0.0,0.0,0.0,0.28,100.0,748.04,27.48,6.4,27.09,13.8,71.43,4,403,403,0,0,0.0,100.0,84.37,15.63,0,0,0,0,0.0,0.0,171.85,0,0,0,0,13,100.0,0,0,375,145,6,31.03,0.0,88.28,31.03,50.01,422.5,82,20.35,0,0,4,0,0.0,1783.5,0,45725,30920,3300,10831,110,0.0,114,100.0,340592.4,324778.1,95.36,4.64,0.0,100.0,0.0,95.36,0.0,Религиозная организация - духовная образовательная организация высшего образования «Московская духовная академия Русской Православной Церкви»,Московская областьРоссия ,Частные образовательные организации,http://mpda.ru/,120150,2020
67.0,67.0,66.0,57.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35,224.3,0.0,4.67,0.0,46.73,0,0.0,7.69,0.0,2,0.0,0.0,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,984.49,98.32,39.89,315.13,33.91,27.35,0.0,0.0,6.56,0.91,33.67,625.76,54.21,18.69,64.71,22.94,56.0,4,34,34,0,0,66.17,100.0,100.0,0.0,0,0,0,1,0.0,0.0,317.76,0,0,0,0,0,0.0,0,0,24,14,1,50.0,100.0,100.0,35.71,10.21,14.98,3,8.82,0,0,0,3,0.0,0.0,0,1588,1153,34,332,223,0.0,31,100.0,10714.5,10534.0,98.32,1.68,0.0,95.33,4.67,98.23,100.0,Религиозная организация - духовная образовательная организация высшего образования «Смоленская Православная Духовная Семинария Смоленской Епархии Русской Православной Церкви»,Смоленская область,Частные образовательные организации,http://www.smolensk-seminaria.ru,1870,2020
62.77,62.77,0.0,59.0,0,0,0,0.0,19.88,23.52,20.0,20.0,5.46,43.54,1.05,45.23,45.23,339.22,7.07,8.48,268.55,10653.8,6.93,100.0,0.64,0,0.0,5.62,1.72,0,0.0,1.56,2.73,4.53,0.0,4.53,0.0,0.0,0.0,0,7.14,7.14,0.0,0.0,150.04,6.91,204.74,599.17,25.84,0.0,24.93,0.0,0.0,0.35,0.0,327.78,66.36,8.34,79.59,13.98,65.91,4,378,243,0,135,62.07,64.29,85.45,13.49,147,242,0,175,10653.8,12578.0,306.71,0,0,0,0,14,85.71,0,0,262,58,0,79.31,0.0,86.21,36.21,50.6,0.0,11,2.91,0,0,2,0,0.0,0.0,0,9088,6628,98,2460,148,0.0,90,96.67,153686.3,10615.4,6.91,0.0,93.09,89.8,6.93,6.35,0.42,"Тамбовское областное государственное бюджетное образовательное учреждение высшего образования ""Тамбовский государственный музыкально-педагогический институт им. С.В. Рахманинова""",Тамбовская область,Муниципалитеты и субъекты РФ,http://www.rachmaninov.ru,110412,2020
0.0,0.0,71.0,69.0,0,0,0,0.0,2.48,2.48,33.33,100.0,0.0,100.0,0.0,0.0,0.0,379.07,0.0,0.0,90.7,6784.1,5.56,100.0,157.77,0,0.0,8.47,0.0,0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2832.12,99.85,150.83,336.19,18.78,0.0,0.0,0.0,5.0,0.99,41.09,10.91,58.72,10.47,75.74,5.16,67.8,4,577,317,132,128,71.0,54.94,98.44,1.56,126,523,0,13,6784.1,6784.1,116.28,0,0,0,0,0,0.0,0,0,56,40,0,72.5,0.0,90.0,17.5,109.1,0.0,4,0.69,0,0,0,0,0.0,0.0,0,6815,6815,118,0,130,0.0,358,100.0,121968.2,121781.0,99.85,0.0,0.15,92.01,5.56,99.83,100.0,"Учреждение высшего образования ""Московский художественно-промышленный институт"" (МХПИ)",г.Москва,Частные образовательные организации,http://www.mhpi.edu.ru,110334,2020
98.3,96.6,88.65,75.27,114,251,70,6.15,30.22,38.1,23.48,25.47,12.72,76.76,2.86,2885.03,4274.34,3519.33,233.45,277.19,399.21,3945309.4,42.19,86.35,3065.82,4,0.8,36.19,2.27,3,22.63,2.15,10.39,7.71,1.06,6.65,0.39,0.12,5.29,137,12.27,7.36,36186.4,35210.5,4167.31,40.75,259.19,1389.58,15.35,0.0,15.06,0.0,0.29,0.36,40.09,124.67,49.07,19.99,68.2,9.39,25.11,4,6730,6730,0,0,95.57,100.0,68.95,30.22,1265,0,110,96,3406799.0,3582789.1,399.21,1,0,1,17,856,100.0,0,69,2517,404,257,71.53,60.7,70.79,32.43,189.46,184.73,844,12.54,3,18,168,1003,36186.4,35210.5,1,251168,103312,0,109649,6146,10.65,2400,87.5,9351851.8,3811211.2,40.75,59.25,0.0,42.08,42.19,11.02,71.07,"федеральное государственное автономное образовательное учреждение высшего образования ""Московский физико-технический институт (национальный исследовательский университет)""",г.Москва,Министерство науки и высшего образования Российской Федерации,http://mipt.ru/,161,2020
80.74,80.53,63.02,50.62,0,6,78,8.1,19.66,23.08,33.83,51.84,4.59,75.58,9.3,363.99,463.81,761.87,64.78,80.91,173.58,1116927.1,41.09,85.4,2784.17,43,0.04,18.57,0.87,2,8.07,1.75,5.61,6.44,3.31,3.13,0.1,0.0,1.53,11,15.34,0.53,0.0,19367.6,4127.36,53.02,217.83,819.59,20.25,0.0,19.5,0.0,0.75,0.87,21.61,99.86,48.61,18.18,67.0,6.75,78.0,4,4291,4079,134,78,75.23,95.06,80.66,19.06,684,0,28,342,953907.5,1086068.8,305.9,1,1,3,14,189,96.83,1,5,1625,390,69,67.18,69.57,67.44,24.62,155.94,165.93,311,7.25,1,3,30,37,0.0,19367.6,0,125147,83427,11824,34880,2371,27.63,3574,87.8,3376945.2,1790446.6,53.02,45.5,1.48,46.11,41.09,12.87,87.04,"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский университет ""Московский институт электронной техники"" (НИУ МИЭТ)",г.Москва,Министерство науки и высшего образования Российской Федерации,http://www.miet.ru,140,2020
84.8,84.29,67.77,56.9,27,0,165,9.92,23.36,26.15,33.96,35.24,4.94,94.73,16.05,118.93,166.22,313.47,25.52,44.95,238.09,1009388.9,17.64,93.5,806.83,3,0.06,14.58,1.61,7,0.0,4.82,4.07,10.55,7.2,3.35,0.13,0.0,0.6,5,10.34,3.94,58145.7,145046.6,3927.39,58.63,237.85,696.4,16.18,0.0,16.18,0.0,0.0,0.36,19.82,144.09,51.21,22.22,72.3,6.86,77.19,4,9145,7955,957,233,76.41,86.99,61.84,26.83,9429,0,73,792,943775.3,943775.3,334.31,0,1,1,4,406,74.14,7,10,2222,853,16,72.68,68.75,67.17,24.38,165.43,421.51,748,8.18,2,42,58,90,58145.7,145046.6,0,234234,132997,6441,53184,3042,28.3,2920,99.18,5722705.9,3355169.9,58.63,41.37,0.0,58.6,17.64,41.36,68.29,"федеральное государственное автономное образовательное учреждение высшего образования ""Российский государственный университет нефти и газа (национальный исследовательский университет) имени И.М. Губкина""",г.Москва,Министерство науки и высшего образования Российской Федерации,http://www.gubkin.ru,219,2020
86.1,85.56,72.11,57.23,1,51,418,19.15,0.31,20.6,50.0,59.18,25.64,93.49,23.22,577.56,916.26,1177.74,41.19,65.17,168.89,1000476.2,9.62,96.15,296.71,1,0.02,13.08,0.6,2,0.92,3.67,2.82,5.49,4.28,1.21,0.0,0.08,0.7,13,2.53,4.69,19204.4,87828.9,2521.88,39.43,187.01,1250.82,21.65,0.0,21.65,0.0,0.0,0.67,30.2,99.37,52.0,28.07,80.66,15.38,65.76,4,8468,8266,202,0,81.3,97.61,1.81,0.31,8673,0,159,65,961936.7,961936.7,227.91,1,1,4,3,2132,99.62,0,15,4954,1304,192,80.06,73.96,74.08,21.01,132.3,158.85,541,6.39,3,133,154,316,19204.4,87828.9,0,229619,180069,24240,44475,6006,0.0,5547,100.0,10402479.0,4101837.2,39.43,60.57,0.0,29.5,9.62,24.48,48.24,"федеральное государственное автономное образовательное учреждение высшего образования ""Российский национальный исследовательский медицинский университет имени Н.И. Пирогова"" Министерства здравоохранения Российской Федерации",г.Москва,Министерство здравоохранения Российской Федерации,http://rsmu.ru,1595,2020
71.09,71.0,62.42,48.26,0,2,125,5.48,16.19,25.03,24.49,34.98,13.1,94.76,20.09,522.94,660.18,1716.97,38.41,61.01,330.68,824658.1,23.39,94.49,543.84,21,0.03,20.19,0.67,18,10.9,10.53,8.91,22.39,8.71,13.68,0.87,1.76,2.24,40,13.42,3.76,0.0,304265.9,1858.61,53.66,224.46,309.91,16.98,0.0,15.87,0.75,0.36,0.34,18.58,94.13,63.27,17.96,83.58,5.07,79.92,4,16294,10798,194,5302,65.3,66.27,49.97,19.51,12903,3310,174,912,779224.6,880394.5,888.79,1,1,2,32,1490,88.93,11,17,2120,943,98,81.44,58.16,90.14,33.72,61.85,158.31,2462,15.11,19,205,256,113,0.0,304265.9,3,258756,193192,9395,63294,32987,29.54,3850,74.03,3525718.9,1891880.8,53.66,46.07,0.27,64.74,23.39,47.02,67.13,федеральное государственное автономное образовательное учреждение высшего образования «Белгородский государственный национальный исследовательский университет»,Белгородская область,Министерство науки и высшего образования Российской Федерации,http://www.bsu.edu.ru,17,2020
97.23,96.25,83.67,62.76,99,9,6,0.43,29.45,31.24,37.67,22.18,2.64,84.05,0.0,440.74,346.85,2305.93,29.24,34.13,277.77,181799.9,4.37,90.06,167.06,63,0.0,22.02,2.55,16,2.81,6.38,6.45,13.43,8.01,5.42,5.77,3.06,1.03,18,9.95,9.5,0.0,312983.1,2895.61,72.44,211.71,527.23,12.91,0.0,8.98,0.0,3.93,0.29,23.93,92.07,45.81,14.41,58.17,7.79,83.81,4,8536,8320,216,0,88.46,97.47,69.37,30.63,2558,0,0,1118,163727.2,163727.2,510.19,1,0,0,0,221,98.19,14,0,2075,1170,47,55.56,78.72,72.74,26.07,151.52,209.94,1080,12.65,2,22,43,9,0.0,312983.1,0,136631,108126,299,24067,17993,8.68,2422,100.0,4414983.9,3198206.4,72.44,27.56,0.0,77.62,4.37,71.16,95.67,Федеральное государственное автономное образовательное учреждение высшего образования «Московский государственный институт международных отношений (университет) Министерства иностранных дел Российской Федерации»,г.Москва,Министерство иностранных дел Российской Федерации,http://www.mgimo.ru,1758,2020
87.0,85.44,67.18,47.34,1,48,9,0.47,25.26,30.36,50.47,38.65,7.33,93.36,1.08,3405.25,4836.98,5493.42,173.69,266.22,265.44,1248683.8,18.95,94.94,1665.48,27,0.04,20.91,1.46,15,22.12,4.13,18.72,23.33,2.91,20.43,0.66,0.57,5.05,47,12.48,8.99,4262.8,63179.8,4301.29,41.9,223.82,886.15,21.62,0.0,21.62,0.0,0.0,0.67,41.45,144.85,53.59,19.98,73.59,6.04,75.66,4,7825,7393,0,432,73.05,94.48,54.89,24.38,2575,0,88,683,1185525.3,1245412.8,592.1,0,0,2,34,545,100.0,0,1,2429,634,122,74.45,60.66,71.61,26.81,155.23,190.93,1741,22.25,12,40,117,738,4262.8,63179.8,23,306988,160761,28011,103080,5138,0.0,4966,95.07,6589617.4,2761215.1,41.9,58.1,0.0,47.41,18.95,17.36,85.62,Федеральное государственное автономное образовательное учреждение высшего образования «Национальный исследовательский технологический университет «МИСиС»,г.Москва,Министерство науки и высшего образования Российской Федерации,http://www.misis.ru,59,2020
96.66,92.84,83.33,64.09,276,851,58,0.77,24.79,26.95,66.12,63.34,2.96,88.36,0.48,720.45,840.34,748.74,83.37,102.58,197.13,4691007.8,23.14,95.52,859.98,4,0.02,25.0,2.0,23,7.14,3.26,7.5,9.55,2.64,6.91,2.57,1.97,7.02,231,4.89,7.76,122784.7,254462.4,3845.4,47.76,275.26,677.22,9.59,0.0,8.88,0.63,0.07,0.33,38.09,18.65,46.8,17.59,62.77,5.31,68.49,4,32435,31612,822,1,87.19,97.46,73.51,25.55,17356,0,3,250,4481041.6,4494361.3,229.79,1,0,0,6,941,100.0,0,17,6158,1543,606,67.34,51.32,86.65,39.99,189.72,224.34,3438,10.6,46,5268,119,890,122784.7,254462.4,1,522169,305015,13473,152194,1437,21.9,10402,100.0,21547521.1,10290109.0,47.76,52.24,0.0,66.06,23.14,47.81,46.16,федеральное государственное автономное образовательное учреждение высшего образования «Национальный исследовательский университет «Высшая школа экономики»,г.Москва,Правительство Российской Федерации,http://www.hse.ru/,1766,2020
95.37,92.9,79.4,69.74,0,183,57,6.32,26.65,33.49,68.47,46.22,10.3,86.7,6.2,3422.73,4207.25,2810.12,265.35,336.93,326.74,2355963.9,35.55,95.52,2370.26,4,0.0,12.76,1.39,11,20.07,11.84,16.11,22.36,15.66,6.7,0.65,2.1,14.72,203,9.96,6.23,3262.0,38040.1,4324.0,42.43,269.05,1247.86,31.03,0.0,31.03,0.0,0.0,0.93,28.73,149.23,49.09,21.76,69.97,8.35,52.75,4,5666,5383,283,0,89.49,95.01,45.43,26.24,1692,0,237,237,2250394.9,2274648.4,834.83,1,1,1,8,562,99.82,0,11,2717,681,41,70.93,85.37,64.17,26.14,192.56,228.14,1386,24.46,35,241,91,775,3262.0,38040.1,0,252720,169255,5224,72051,6245,15.28,5049,94.49,6805526.5,2887566.5,42.43,57.57,0.0,39.38,35.55,8.21,65.43,федеральное государственное автономное образовательное учреждение высшего образования «Национальный исследовательский ядерный университет «МИФИ»,г.Москва,Министерство науки и высшего образования Российской Федерации,http://www.mephi.ru,165,2020
